Observation_Day,C_obs,C_pred,C_resid,D_obs,D_pred,D_resid
799.0,0.27211612034350946,0.2575881803857587,-0.014527939957750757,0.0023734790139749635,0.0024241635208100223,5.068450683505879e-5
800.0,0.27213101032950854,0.2578098407448723,-0.01432116958463625,0.0023734790139749635,0.0024252771555689813,5.1798141594017796e-5
801.0,0.2732663590571732,0.258028181390553,-0.015238177666620223,0.002374469985739408,0.002426396440924603,5.1926455185194974e-5
802.0,0.2736973555461094,0.2582430710424491,-0.01545428450366032,0.0023764773388007194,0.0024275205550811666,5.104321628044729e-5
803.0,0.2738907474973707,0.2584543904134852,-0.015436357083885466,0.0023774937200975858,0.002428648644217331,5.1154924119745006e-5
804.0,0.27457060494684465,0.2586620322098621,-0.01590857273698254,0.0023783322346675006,0.002429779822486135,5.144758781863452e-5
805.0,0.27494857174161685,0.25886590112409985,-0.016082670617517003,0.002381584654817473,0.002430913172396145,4.932851757867172e-5
806.0,0.27496191174613827,0.2590659144801997,-0.015895997265938544,0.002381610064349895,0.002432047780859144,5.043771650924903e-5
807.0,0.27497385422637644,0.25926200535534677,-0.015711848871029666,0.002381610064349895,0.0024331827187843214,5.157265443442652e-5
808.0,0.2758926375092113,0.2594541190981192,-0.016438518411092062,0.0023823723503225446,0.0024343170428480546,5.1944692525509976e-5
809.0,0.2760007550696654,0.25964221212524186,-0.01635854294442357,0.0023843288843190128,0.00243544981635644,5.1120932037427257e-5
810.0,0.2763342551826998,0.2598262519215857,-0.016508003261114068,0.0023851928084213493,0.002436580109245293,5.138730082394384e-5
811.0,0.2768960853540751,0.2600062170401683,-0.01688986831390682,0.0023857772276670475,0.0024377069980801498,5.1929770413102275e-5
812.0,0.2772388599464433,0.2601820971021534,-0.01705676284428992,0.0023892837431412368,0.002438829566056264,4.954582291502715e-5
813.0,0.27724922703567134,0.26035389279685134,-0.016895334238820003,0.0023892837431412368,0.002439946902998609,5.06631598573724e-5
814.0,0.2772603055918072,0.26052161588171874,-0.01673868971008846,0.0023892837431412368,0.002441058105361878,5.177436222064116e-5
815.0,0.27806815085608905,0.2606852880149213,-0.017382862841167745,0.002389995210049043,0.0024421622844162222,5.216707436717918e-5
816.0,0.278360894079119,0.2608449359050115,-0.017515958174107504,0.002392332887031836,0.0024432586104977633,5.09257234659272e-5
817.0,0.27850143420294327,0.2610005973654781,-0.017500836837465172,0.002393247630199016,0.0024443462687550213,5.109863855600524e-5
818.0,0.278996462713582,0.26115231627107743,-0.017844146442504594,0.002393832049444714,0.0024454244757644355,5.159242631972132e-5
819.0,0.2792057864416717,0.2613001417635918,-0.017905644678079924,0.00239744020304859,0.0024464924840191683,4.905228097057835e-5
820.0,0.27921650926435365,0.26144412825182967,-0.017772381012523986,0.0023974656125810116,0.002447549581929104,5.008396934809249e-5
821.0,0.27922685094404925,0.2615843354116254,-0.017642515532423853,0.0023974656125810116,0.002448595093820849,5.1129481239837495e-5
822.0,0.28003845681912953,0.2617208281858396,-0.01831762863328995,0.0023983803557481916,0.002449628379937732,5.1248024189540393e-5
823.0,0.28029923485037306,0.26185367678435867,-0.01844555806601439,0.0024011499947821525,0.0024506488364398034,4.949884165765094e-5
824.0,0.2804176940905228,0.26198295439630875,-0.018434739694214053,0.0024020393284169108,0.002451655901259619,4.961657284270832e-5
825.0,0.2808631231938746,0.2621087355117273,-0.018754387682147267,0.002402522109532922,0.002452649066178908,5.0126956645986116e-5
826.0,0.2811392994017656,0.26223109889219604,-0.01890820050956954,0.0024067909109797615,0.002453627862369451,4.683695138968944e-5
827.0,0.28114852306203464,0.2623501242513547,-0.01879839881067996,0.0024067909109797615,0.0024545918611036522,4.7800950123890774e-5
828.0,0.2811576196746416,0.26246589220257,-0.018691727472071595,0.002406816320512183,0.0024555406738346166,4.8724353322433366e-5
829.0,0.2817572846397928,0.26257848425893565,-0.019178800380857175,0.0024075277874199895,0.0024564739521961486,4.8946164776159096e-5
830.0,0.28197001324522697,0.26268798283327227,-0.019282030411954698,0.0024081376161981093,0.0024573913880027547,4.925377180464534e-5
831.0,0.2820685514119582,0.2627944712381274,-0.01927408017383081,0.0024086712163789645,0.00245829271324964,4.962149687067537e-5
832.0,0.2824683449950806,0.2628980336857755,-0.01957031130930509,0.002409204816559819,0.002459177700112712,4.9972883552892866e-5
833.0,0.28270600035182036,0.26299875418260527,-0.019707246169215098,0.0024109072552320706,0.0024600461568497255,4.913890161765489e-5
834.0,0.28271278469697697,0.2630967154749281,-0.019616069222048893,0.0024109072552320706,0.0024608979285855506,4.9990673353479936e-5
835.0,0.28271865429896637,0.26319200076673444,-0.01952665353223193,0.0024109072552320706,0.0024617328987485113,5.082564351644066e-5
836.0,0.28316962268038604,0.2632846924196415,-0.01988493026074456,0.002411466264945347,0.002462550979221332,5.1084714275985e-5
837.0,0.283328406848489,0.2633748719304886,-0.019953534918000393,0.0024133973894093935,0.0024633521102249986,4.995472081560518e-5
838.0,0.283386137306151,0.2634626199313375,-0.01992351737481346,0.002413854760992983,0.002464136260318759,5.028149932577615e-5
839.0,0.2836687421257447,0.26354801618947216,-0.020120725936272565,0.0024167260381566308,0.0024649034264001223,4.817738824349155e-5
840.0,0.283782653059591,0.26363113960739887,-0.020151513452192127,0.002419571905787857,0.0024656536337048585,4.6081727917001315e-5
841.0,0.28383558111562535,0.26371206822284593,-0.020123512892779416,0.002419571905787857,0.002466386935807001,4.681503001914382e-5
842.0,0.28384002778379913,0.26379087919931465,-0.020049148584484477,0.002419571905787857,0.002467103413428126,4.753150764026876e-5
843.0,0.2839669229887129,0.2638676484980831,-0.020099274490629815,0.0024204866489550367,0.0024678031579649816,4.731650900994481e-5
844.0,0.28436356578981503,0.2639424507725778,-0.020421115017237257,0.0024208932014737833,0.002468486287950298,4.7593086476514605e-5
845.0,0.28441629056959,0.2640153596660288,-0.02040093090356121,0.0024219349923030715,0.0024691529403946784,4.7217948091606964e-5
846.0,0.2846022375278517,0.2640864478220494,-0.020515789705802312,0.002425034955258514,0.0024698032657332904,4.476831047477625e-5
847.0,0.28467536616216127,0.26415578688463587,-0.0205195792775254,0.0024253652791799956,0.0024704374278258635,4.507214864586792e-5
848.0,0.2846794062778163,0.26422344749816773,-0.020455958779648564,0.0024253652791799956,0.002471055603956691,4.569032477669526e-5
849.0,0.2846840054031846,0.2642894993074073,-0.02039450609577731,0.0024253652791799956,0.0024716579848346287,4.629270565463311e-5
850.0,0.28478178128394316,0.2643540109575003,-0.020427770326442884,0.0024263054318795973,0.0024722447745930964,4.593934271349912e-5
851.0,0.2852018516739381,0.26441705009397526,-0.02078480157996282,0.0024266611653335005,0.0024728161907900765,4.6155025456576064e-5
852.0,0.28524461591700373,0.26447868336274405,-0.02076593255425968,0.002427448860838572,0.002473372464408114,4.592360356954223e-5
853.0,0.2854576240272945,0.2645389764101014,-0.020918647617193142,0.002431285700234243,0.0024739138398543184,4.2628139620075334e-5
854.0,0.2855279576130377,0.26459799388272515,-0.02092996373031253,0.0024316160241557245,0.0024744405749603606,4.2824550804636177e-5
855.0,0.28553215018588723,0.26465579946677326,-0.02087635071911398,0.0024316160241557245,0.0024749529393830348,4.333691522731033e-5
856.0,0.28553611407294505,0.2647124565118082,-0.020823657561136855,0.0024316160241557245,0.0024754511863545052,4.383516219878076e-5
857.0,0.2856256826747314,0.2647680273515204,-0.02085765532321099,0.0024324545387256393,0.002475935580432207,4.3481041706567615e-5
858.0,0.28604862434188993,0.2648225735238949,-0.021226050817995057,0.0024327340435822777,0.0024764063978073444,4.367235422506662e-5
859.0,0.28608897467937555,0.2648761559705762,-0.021212818708799375,0.0024333946914252406,0.0024768639192436982,4.346922781845765e-5
860.0,0.28628399284071177,0.26492883503686826,-0.021355157803843505,0.0024373077594181764,0.002477308430077628,4.000067065945169e-5
861.0,0.2863587985041611,0.2649806704717346,-0.021378128032426502,0.0024373077594181764,0.0024777402202180703,4.043246079989387e-5
862.0,0.2863623812482326,0.2650317214277981,-0.021330659820434528,0.0024373077594181764,0.00247815958414654,4.085182472836346e-5
863.0,0.2863661164494986,0.26508204646134115,-0.02128406998815746,0.0024373077594181764,0.002478566820917129,4.125906149895272e-5
864.0,0.2864361705303851,0.2651317036398087,-0.021304466890576412,0.0024373077594181764,0.002478962233399325,4.165447398114851e-5
865.0,0.2868117488291097,0.2651807511343824,-0.021630997694727316,0.002438527416974416,0.002479346122298497,4.0818705324081016e-5
866.0,0.2868430025539883,0.2652292461223945,-0.0216137564315938,0.002439213474349801,0.0024797187928361844,4.050531848638324e-5
867.0,0.28693335885127974,0.2652772456828009,-0.02165611316847882,0.002440179036581824,0.002480080551661318,3.9901515079493986e-5
868.0,0.28711305506456575,0.2653248070049996,-0.02178824805956614,0.002442313437305244,0.002480431705678627,3.811826837338316e-5
869.0,0.2871162566656509,0.2653719873888305,-0.021744269276820383,0.002442313437305244,0.002480772562048637,3.8459124743392935e-5
870.0,0.28711950908580086,0.2654188442445756,-0.021700664841225237,0.002442313437305244,0.002481103428187671,3.8789990882427336e-5
871.0,0.2871254040973227,0.26546543509295895,-0.021659969004363733,0.002442313437305244,0.0024814246117678507,3.911117446260678e-5
872.0,0.2874896751541196,0.26551181756514664,-0.02197785758897297,0.0024431519518751587,0.0024817364207170944,3.858446884193569e-5
873.0,0.28751610106783815,0.2655580494027468,-0.02195805166509135,0.0024438888283153867,0.0024820391632191176,3.8150334903730865e-5
874.0,0.2876734877116579,0.2656041884578095,-0.02206929925384843,0.0024475986200489493,0.0024823331477134337,3.4734527664484396e-5
875.0,0.2877189199556278,0.26565029344151175,-0.022068626514116063,0.0024479035344380094,0.0024826186797730163,3.471514533500688e-5
876.0,0.28772201991858326,0.26569642385529585,-0.02202559606328741,0.0024479035344380094,0.002482896061904796,3.499252746678658e-5
877.0,0.28772552643405747,0.2657426393861293,-0.021982887047928168,0.0024479035344380094,0.002483165597156205,3.5262062718195535e-5
878.0,0.2877721275165188,0.26578900076729417,-0.021983126749224646,0.002448437134618864,0.002483427586138261,3.499045151939689e-5
879.0,0.28804835454347466,0.2658355697802969,-0.022212784763177784,0.002448437134618864,0.002483682327018171,3.524519239930671e-5
880.0,0.28811286934629327,0.2658824092548679,-0.022230460091425375,0.0024494026968508876,0.00248393011551933,3.452741866844227e-5
881.0,0.2882373252360946,0.2659295830689619,-0.02230774216713266,0.002454001822219208,0.002484171244921322,3.0169422702113792e-5
882.0,0.28827955587897935,0.26597715614875767,-0.02230239973022169,0.002454382965205533,0.002484406006059921,3.002304085438813e-5
883.0,0.28828260502286995,0.26602519446865824,-0.02225741055421171,0.002454382965205533,0.002484634687327089,3.025172212155593e-5
884.0,0.2882861877669414,0.26607376505282565,-0.022212422714115776,0.002454382965205533,0.0024848575746199966,3.0474609414463723e-5
885.0,0.288400174929385,0.26612293632636397,-0.022277238603021055,0.002455043613048496,0.002485074950082059,3.003133703356276e-5
886.0,0.2886893354083435,0.2661727785884043,-0.022516556819939193,0.002455272298840291,0.002485287093263645,3.0014794423354006e-5
887.0,0.28872783084996234,0.26622336339659014,-0.0225044674533722,0.002455805899021146,0.002485494280939543,2.9688381918397018e-5
888.0,0.28885792765596124,0.26627476346969847,-0.022583164186262772,0.002459337824027757,0.002485696786663151,2.6358962635394338e-5
889.0,0.28890564675784913,0.2663270526876396,-0.022578594070209512,0.002459490281222287,0.0024858948807664786,2.6404599544191474e-5
890.0,0.2889090516351936,0.2663803060914575,-0.022528745543736073,0.0024595156907547084,0.002486088830360146,2.6573139605437675e-5
891.0,0.28891370157962676,0.2664345998833294,-0.022479101696297354,0.0024595156907547084,0.002486278899333383,2.676320857867469e-5
892.0,0.28898614415656093,0.26649001142656603,-0.0224961327299949,0.0024595156907547084,0.0024864653483540325,2.6949657599324023e-5
893.0,0.28928983888806464,0.26654661924561157,-0.022743219642453072,0.0024596173288843953,0.0024866484348685454,2.703110598415012e-5
894.0,0.2893329588645842,0.2666045030260436,-0.022728455838540607,0.0024598460146761903,0.0024868284131019853,2.6982398425795008e-5
895.0,0.2894682646247295,0.26666374157751216,-0.022804523047217362,0.0024622091011914046,0.002487005534368771,2.479643317736648e-5
896.0,0.2895271131018181,0.26672441385421847,-0.022802699247599645,0.002462386967918356,0.0024871800476832253,2.479307976486914e-5
897.0,0.28953267778941844,0.2667866032798402,-0.022746074509578218,0.002462386967918356,0.002487352198953894,2.496523103553798e-5
898.0,0.2895381408388891,0.26685039108852515,-0.022687749750363972,0.002462412377450778,0.002487522231309866,2.510985385908819e-5
899.0,0.2896266676498462,0.2669158561272537,-0.022710811522592467,0.002462412377450778,0.0024876903851189297,2.527800766815181e-5
900.0,0.28998456091400526,0.2669830748558393,-0.023001486058165987,0.002462615653710151,0.002487856897987572,2.524124427742084e-5
901.0,0.29006325423591517,0.26705212134692785,-0.023011132888987318,0.002463174663423428,0.0024880220047609784,2.484734133755039e-5
902.0,0.29017675861724274,0.26712306728599844,-0.023053691331244297,0.0024650041497577876,0.002488185937523035,2.3181787765247288e-5
903.0,0.29020026243473274,0.2671959819713628,-0.02300428046336994,0.0024650041497577876,0.002488348925596325,2.3344775838537307e-5
904.0,0.2902062336748518,0.26727093231416543,-0.02293530136068639,0.0024650041497577876,0.002488511195542132,2.35070457843445e-5
905.0,0.29021327211533265,0.2673479828383838,-0.022865289276948864,0.0024650041497577876,0.002488672971160438,2.366882140265045e-5
906.0,0.29038336352536326,0.2674271937169682,-0.022956169808395044,0.0024658680738601237,0.002488834473138002,2.2966399277878254e-5
907.0,0.29088916567774886,0.2675086088992518,-0.02338055677849704,0.0024660967596519187,0.002488995918358615,2.2899158706696492e-5
908.0,0.2909812498232449,0.2675922768245675,-0.023388972998677426,0.0024665033121706653,0.0024891575244442143,2.265421227354899e-5
909.0,0.29117067788744844,0.2676782360178621,-0.023492441869586322,0.0024695016369964216,0.00248931950457037,1.9817867573948544e-5
910.0,0.2912487867901126,0.2677665113271982,-0.023482275462914426,0.002469679503723373,0.002489482066547846,1.980256282447298e-5
911.0,0.2912574514406684,0.2678571139237538,-0.023400337516914615,0.002469679503723373,0.0024896454128225994,1.996590909922628e-5
912.0,0.2912656587196406,0.2679500413018224,-0.023315617417818235,0.002469679503723373,0.002489809740475778,2.013023675240472e-5
913.0,0.29140637671019176,0.26804527727881283,-0.02336109943137893,0.0024701876943718066,0.0024899752412237235,1.978754685191689e-5
914.0,0.29196106680295664,0.2681427919952498,-0.02381827480770682,0.002470365561098758,0.0024901421014179703,1.977654031921211e-5
915.0,0.29205891891231245,0.26824254191477326,-0.02381637699753919,0.002471331123330781,0.002490310502045245,1.8979378714464e-5
916.0,0.2921989508454882,0.26834446981184473,-0.02385448103364346,0.0024728811048085023,0.0024904806187172066,1.7599513908704307e-5
917.0,0.2923568456799564,0.2684484942006383,-0.02390835147931808,0.0024734147049893574,0.002490652614799855,1.723790981049758e-5
918.0,0.2923705922369965,0.2685545069539586,-0.023816085283037913,0.002473440114521779,0.0024908266442531706,1.7386529731391442e-5
919.0,0.2923844404321663,0.26866238147775273,-0.023722058954413594,0.002473440114521779,0.002491002852228455,1.756273770667574e-5
920.0,0.2925526007177329,0.26877196793572905,-0.023780632782003874,0.0024752950103885604,0.0024911813693382005,1.588635894964009e-5
921.0,0.2931238324161043,0.2688830932493571,-0.024240739166747183,0.0024754982866479337,0.0024913623116560907,1.5864025008156986e-5
922.0,0.2932670913598976,0.26899556109786743,-0.02427153026203016,0.0024757777915045717,0.0024915457807170014,1.5767989212429716e-5
923.0,0.29351559658698145,0.2691091519182517,-0.024406444668729765,0.0024776580969037747,0.002491731863516999,1.4073766613224153e-5
924.0,0.2937738844840476,0.26922362290526275,-0.02455026157878487,0.002478013830357678,0.00249192063251334,1.3906802155662368e-5
925.0,0.29378526795457255,0.26933870801141446,-0.024446559943158086,0.002478013830357678,0.002492112145624475,1.4098315266797192e-5
926.0,0.29379703256808376,0.26945413280395863,-0.024342899764125125,0.002478013830357678,0.002492306444983298,1.4292614625620315e-5
927.0,0.2940788496921724,0.26956959549327025,-0.024509254198902153,0.0024787252972654846,0.002492503545046955,1.377824778147057e-5
928.0,0.29515341881828444,0.26968476776844835,-0.02546865104983609,0.0024789793925897013,0.00249270343913945,1.3724046549748545e-5
929.0,0.295303741612091,0.26979932837155846,-0.025504413240532542,0.002479665449965086,0.002492906105462491,1.3240655497405353e-5
930.0,0.29574053147441937,0.26991296321592784,-0.02582756825849153,0.0024830957368420104,0.0024931115071057746,1.0015770263764167e-5
931.0,0.2958802839027385,0.2700253653861453,-0.025854918516593217,0.0024835276988931787,0.0024933195920469843,9.791893153805568e-6
932.0,0.2958891010104888,0.2701362351380615,-0.02575286587242731,0.0024835276988931787,0.002493530293151793,1.000259425861438e-5
933.0,0.3007332504999516,0.2702452798987888,-0.03048797060116276,0.002503956962960194,0.002493743528173861,-1.021343478633304e-5
934.0,0.300744481513282,0.2703522142667011,-0.030392267246580895,0.002503956962960194,0.0024939591997548364,-9.997763205357724e-6
935.0,0.3009363997116628,0.27045676700897264,-0.030479632702690163,0.0025054561253730723,0.0024941771983476037,-1.1278927025468524e-5
936.0,0.3010046751252798,0.27055872293135363,-0.03044595219392615,0.002506447097137517,0.0024943974119516856,-1.2049685185831337e-5
937.0,0.30188112612710016,0.2706578912288737,-0.031223234898226482,0.0025104872127925614,0.0024946197143889998,-1.5867498403561615e-5
938.0,0.30204466187776596,0.27075411316840003,-0.03129054870936593,0.0025111986797003677,0.00249484398230151,-1.635469739885752e-5
939.0,0.302050328203496,0.27084726511736,-0.031203063086135963,0.0025111986797003677,0.0024950700971731934,-1.6128582527174303e-5
940.0,0.30205556256717486,0.270937258543741,-0.03111830402343385,0.0025111986797003677,0.002495297945330034,-1.5900734370333756e-5
941.0,0.3021958231861424,0.2710240400160904,-0.031171783170052036,0.0025133330804237874,0.0024955274179400294,-1.7805662483758034e-5
942.0,0.30277826048831175,0.27110759120351546,-0.03167066928479628,0.002513866680604642,0.0024957584110131864,-1.8108269591455683e-5
943.0,0.3028514145321537,0.27118792887568377,-0.031663485656469925,0.002514857652369087,0.002495990825401523,-1.8866826967563633e-5
944.0,0.3028834559525374,0.27126509113815894,-0.03161836481437846,0.0025166363196386034,0.0024962245717178306,-2.041174792077275e-5
945.0,0.30325171630592457,0.27133914747101645,-0.03191256883490812,0.002521082987812394,0.0024964595845673493,-2.4623403245044653e-5
946.0,0.3032546638116855,0.2714102057117667,-0.03184445809991876,0.0025212862640717672,0.0024966958133147052,-2.4590450757062e-5
947.0,0.3032577383651085,0.2714783816973652,-0.031779356667743286,0.002521311673604189,0.0024969332206823736,-2.4378452921815317e-5
948.0,0.30326215962374986,0.2715437990344934,-0.03171836058925648,0.0025213370831366107,0.0024971717827755226,-2.4165300361088035e-5
949.0,0.30356407568798405,0.2716065890995586,-0.031957486588425454,0.0025213370831366107,0.0024974114890820177,-2.3925594054593005e-5
950.0,0.3036878201108775,0.27166689103869435,-0.03202092907218318,0.0025239542649760417,0.002497652342472418,-2.630192250362368e-5
951.0,0.3038652802853104,0.27172485176776007,-0.032140428517550335,0.002530636972002939,0.0024978943591999776,-3.2742612802961254e-5
952.0,0.30391025515769676,0.27178062597234115,-0.03212962918535561,0.002530636972002939,0.0024981375689006467,-3.249940310229207e-5
953.0,0.3039134821683143,0.271834376107749,-0.0320791060605653,0.0025306623815353605,0.0024983820145930698,-3.228036694229077e-5
954.0,0.30391645508360765,0.27188626501326274,-0.03203019007034491,0.0025306623815353605,0.0024986277490239954,-3.203463251136513e-5
955.0,0.3039252213722931,0.2719364334015482,-0.03198878797074489,0.0025306623815353605,0.0024988748315647974,-3.178754997056315e-5
956.0,0.3043034930814544,0.271985026553043,-0.03231846652841136,0.0025328984203884667,0.0024991233380808023,-3.377508230766437e-5
957.0,0.30434247130418923,0.2720321833559535,-0.032310287948235705,0.0025340164398150195,0.002499373344274442,-3.464309554057762e-5
958.0,0.3044895416778458,0.2720780350109873,-0.03241150666685849,0.002538895070039979,0.002499624924685709,-3.9270145354269956e-5
959.0,0.30455431057598864,0.27212270503135294,-0.0324316055446357,0.0025393524416235684,0.002499878152692158,-3.947428893141033e-5
960.0,0.3045579695486573,0.27216630924276014,-0.032391660305897185,0.0025393524416235684,0.0025001331005089058,-3.921934111466262e-5
961.0,0.30456203507384483,0.27220895578341964,-0.03235307929042519,0.0025393524416235684,0.002500389839188631,-3.8962602434937463e-5
962.0,0.30457230052494316,0.2722507451040433,-0.03232155542089987,0.0025393524416235684,0.0025006484386215734,-3.8704003001995e-5
963.0,0.30496159997117545,0.27229177023727064,-0.03266982973390481,0.0025406483277770732,0.002500908965431471,-3.9739362345602314e-5
964.0,0.30501043709248987,0.2723321170501821,-0.03267832004230775,0.0025414360232821447,0.0025011714671923334,-4.0264556089811276e-5
965.0,0.305167366364726,0.2723718607731132,-0.03279550559161282,0.0025463146535071035,0.0025014359901035727,-4.4878663403530826e-5
966.0,0.30523035659559933,0.2724110704482619,-0.03281928614733742,0.002546746615558272,0.0025017025675229143,-4.5044048035357536e-5
967.0,0.30523401556826807,0.2724498096588607,-0.03278420590940739,0.002546746615558272,0.002501971216487594,-4.4775399070677915e-5
968.0,0.30523836059831216,0.2724881365291765,-0.03275022406913569,0.002546746615558272,0.002502241937714356,-4.450467784391588e-5
969.0,0.3053017065626394,0.27252610372451047,-0.032775602838128914,0.002547508901530922,0.0025025147155994546,-4.4994185931467295e-5
970.0,0.30547347500180977,0.2725637584511985,-0.03290971655061126,0.002547508901530922,0.0025027895182186547,-4.4719383312267266e-5
971.0,0.3054809454043418,0.2726011424566107,-0.032879802947731074,0.002547508901530922,0.0025030662973272296,-4.444260420369229e-5
972.0,0.3057704362072218,0.27263829202915163,-0.033132144178070144,0.002547508901530922,0.0025033449883599627,-4.416391317095926e-5
973.0,0.30582877649366186,0.2726752380050371,-0.033153538488624734,0.002547508901530922,0.002503625510436619,-4.388339109430298e-5
974.0,0.3058323084186685,0.2727120097360716,-0.03312029868259686,0.002547508901530922,0.0025039077663497116,-4.360113518121029e-5
975.0,0.3058359419818048,0.2727486333255246,-0.03308730865628018,0.002547508901530922,0.002504191632433921,-4.331726909700094e-5
976.0,0.3058423705935075,0.27278513014927236,-0.033057240444235136,0.002547508901530922,0.0025044769661776017,-4.30319353533202e-5
977.0,0.30617289779124846,0.27282151977999813,-0.03335137801125032,0.002547508901530922,0.0025047636112293117,-4.274529030161029e-5
978.0,0.3061795804982753,0.27285781998719233,-0.03332176051108299,0.002547508901530922,0.0025050513973978116,-4.245750413311034e-5
979.0,0.3064562648968148,0.2728940467371525,-0.033562218159662316,0.002553429322585169,0.002505340140652066,-4.808918193310299e-5
980.0,0.3065115814488968,0.2729302141929832,-0.0335813672559136,0.002553429322585169,0.0025056296431212417,-4.779967946392724e-5
981.0,0.3065145289546577,0.272966334714596,-0.03354819424006167,0.002553429322585169,0.00250591969309471,-4.750962949045872e-5
982.0,0.30651686663164046,0.27300241885870985,-0.03351444777293061,0.002553429322585169,0.0025062100650220455,-4.721925756312343e-5
983.0,0.30651940758488266,0.2730384753788505,-0.033480932206032155,0.002553429322585169,0.0025065005195130247,-4.6928803072144275e-5
984.0,0.3068045533577185,0.2730745117765442,-0.03373004158117432,0.002553429322585169,0.0025067908088896424,-4.663851369552654e-5
985.0,0.30680526482462633,0.2731105363622377,-0.033694728462388635,0.0025535309607148554,0.0025070806912432697,-4.6450269471585634e-5
986.0,0.3070561331382254,0.2731465553538425,-0.03390957778438286,0.0025594005627042594,0.0025073698999315695,-5.203066277268981e-5
987.0,0.30710044736276876,0.273182574421597,-0.03391787294117177,0.0025594005627042594,0.0025076581682439572,-5.1742394460302116e-5
988.0,0.30710065063902814,0.2732185989390869,-0.03388205169994124,0.0025594005627042594,0.0025079452324179097,-5.145533028634965e-5
989.0,0.3071008539152875,0.2732546339832456,-0.0338462199320419,0.0025594005627042594,0.0025082308316389623,-5.1169731065297056e-5
990.0,0.30710146374406566,0.27329068433435394,-0.03381077940971172,0.0025594005627042594,0.0025085147080407106,-5.088585466354878e-5
991.0,0.3073946897482116,0.27332675447604016,-0.034067935272171446,0.002559934162885114,0.0025087966067048107,-5.1137556180303346e-5
992.0,0.3076549595888067,0.27336284859528004,-0.03429211099352664,0.002565193936096398,0.0025090762756609783,-5.611766043541995e-5
993.0,0.3077139859326222,0.2733989705823969,-0.0343150153502253,0.002565193936096398,0.0025093534658869885,-5.5840470209409746e-5
994.0,0.30798805314932226,0.2734351240310615,-0.034552929118260745,0.002565193936096398,0.0025096279313086764,-5.556600478772182e-5
995.0,0.30820998000549304,0.2734713122382921,-0.03473866776720097,0.0025704028902428385,0.0025098994287999377,-6.050346144290076e-5
